           1           1  0.370604187    
           1           2   0.00000000    
           1           3  0.370604187    
           1           4   0.00000000    
           1           5  0.214219972    
           1           6  0.279145807    
           1           7   0.00000000    
           1           8  0.370604187    
           1           9   0.00000000    
           1          10   0.00000000    
           1          11   0.00000000    
           1          12   0.00000000    
           1          13  0.127775103    
           1          14   0.00000000    
           1          15  0.175417304    
           1          16   0.00000000    
           1          17   0.00000000    
           1          18  0.210982218    
           1          19   0.00000000    
           1          20   0.00000000    
           1          21   0.00000000    
           1          22  0.203890666    
           1          23  0.110750757    
           1          24  0.234001666    
           1          25  0.162458301    
           1          26  0.151930377    
           1          27   0.00000000    
           1          28   0.00000000    
           1          29  0.162485138    
           1          30  0.160258994    
           1          31  0.309817910    
           1          32   0.00000000    
           1          33  0.161935419    
           1          34   0.00000000    
           1          35   0.00000000    
           1          36  0.233248129    
           1          37   7.18705505E-02
           1          38   0.00000000    
           1          39  0.278015226    
           1          40  0.351769686    
           1          41   0.00000000    
           1          42   0.00000000    
           1          43  0.181907997    
           1          44  0.166456595    
           1          45  0.168441609    
           1          46   0.00000000    
           1          47  0.118013561    
           1          48   0.00000000    
           1          49   0.00000000    
           1          50  0.261137366    
           2           1  0.106302693    
           2           2   0.00000000    
           2           3  0.310190201    
           2           4   0.00000000    
           2           5  0.340094596    
           2           6  0.300059944    
           2           7   0.00000000    
           2           8  0.370217770    
           2           9   0.00000000    
           2          10   0.00000000    
           2          11   0.00000000    
           2          12  0.129027069    
           2          13  0.326448143    
           2          14   0.00000000    
           2          15  0.351274163    
           2          16   0.00000000    
           2          17   0.00000000    
           2          18  0.126700088    
           2          19   0.00000000    
           2          20   0.00000000    
           2          21  0.367099941    
           2          22  0.251339048    
           2          23   0.00000000    
           2          24  0.159454793    
           2          25  0.248786345    
           2          26  0.279890090    
           2          27   0.00000000    
           2          28   0.00000000    
           2          29  0.339082658    
           2          30  0.348259598    
           2          31  0.128588915    
           2          32   0.00000000    
           2          33   0.00000000    
           2          34   0.00000000    
           2          35   0.00000000    
           2          36  0.160216227    
           2          37   0.00000000    
           2          38  0.265030414    
           2          39  0.257668078    
           2          40  0.337338358    
           2          41   0.00000000    
           2          42   0.00000000    
           2          43  0.124208570    
           2          44  0.203333586    
           2          45  0.293543994    
           2          46   0.00000000    
           2          47   0.00000000    
           2          48   5.01737744E-02
           2          49   5.78421950E-02
           2          50  0.148670405    
           3           1   0.00000000    
           3           2   0.00000000    
           3           3  0.278841853    
           3           4  0.370604187    
           3           5  0.345080942    
           3           6  0.370604187    
           3           7  0.281867236    
           3           8  0.370604187    
           3           9   0.00000000    
           3          10  0.174224883    
           3          11  0.370604187    
           3          12   0.00000000    
           3          13  0.335467815    
           3          14   0.00000000    
           3          15  0.370604187    
           3          16  0.348224461    
           3          17  0.334888339    
           3          18   9.97955650E-02
           3          19  0.112043932    
           3          20   0.00000000    
           3          21  0.158545613    
           3          22  0.330719411    
           3          23   0.00000000    
           3          24   0.00000000    
           3          25  0.236418813    
           3          26  0.370604187    
           3          27  0.107104316    
           3          28  0.288633227    
           3          29  0.315133542    
           3          30  0.350170970    
           3          31  0.218418524    
           3          32  0.287455142    
           3          33   0.00000000    
           3          34   0.00000000    
           3          35  0.364999026    
           3          36   0.00000000    
           3          37   0.00000000    
           3          38  0.127198830    
           3          39   0.00000000    
           3          40  0.205451697    
           3          41  0.267669499    
           3          42  0.147727489    
           3          43  0.201581165    
           3          44  0.176179320    
           3          45   0.00000000    
           3          46   0.00000000    
           3          47   0.00000000    
           3          48   0.00000000    
           3          49   0.00000000    
           3          50   6.94851279E-02
           4           1   0.00000000    
           4           2  0.126201451    
           4           3  0.370604187    
           4           4  0.370604187    
           4           5  0.301990926    
           4           6  0.370604187    
           4           7  0.124432802    
           4           8  0.113878958    
           4           9  0.370604187    
           4          10   0.00000000    
           4          11  0.311645478    
           4          12   0.00000000    
           4          13  0.214470014    
           4          14  0.183817059    
           4          15  0.155647233    
           4          16  0.293740928    
           4          17  0.210523784    
           4          18   0.00000000    
           4          19   0.00000000    
           4          20  0.214470014    
           4          21   0.00000000    
           4          22  0.358491123    
           4          23   0.00000000    
           4          24   0.00000000    
           4          25  0.370604187    
           4          26  0.271638572    
           4          27   0.00000000    
           4          28  0.363649845    
           4          29  0.290458202    
           4          30  0.245301142    
           4          31  0.278738976    
           4          32  0.307659268    
           4          33   0.00000000    
           4          34  0.159077600    
           4          35  0.144329816    
           4          36   0.00000000    
           4          37  0.112429328    
           4          38  0.319962949    
           4          39   0.00000000    
           4          40   0.00000000    
           4          41  0.178301632    
           4          42   0.00000000    
           4          43  0.117336221    
           4          44  0.202063635    
           4          45   0.00000000    
           4          46  0.239530072    
           4          47  0.337383777    
           4          48   0.00000000    
           4          49   0.00000000    
           4          50   0.00000000    
           5           1  0.357662350    
           5           2  0.370604187    
           5           3  0.370604187    
           5           4  0.370604187    
           5           5  0.348833323    
           5           6  0.167647332    
           5           7  0.370604187    
           5           8  0.316930175    
           5           9  0.370604187    
           5          10   0.00000000    
           5          11  0.370604187    
           5          12   0.00000000    
           5          13   0.00000000    
           5          14   0.00000000    
           5          15  0.370604187    
           5          16  0.312118232    
           5          17  0.197575763    
           5          18   0.00000000    
           5          19   0.00000000    
           5          20   0.00000000    
           5          21   0.00000000    
           5          22  0.370604187    
           5          23  0.370604187    
           5          24  0.370604187    
           5          25  0.366812170    
           5          26  0.370604187    
           5          27   0.00000000    
           5          28  0.273798466    
           5          29  0.359907180    
           5          30  0.370604187    
           5          31  0.248577774    
           5          32  0.139653265    
           5          33   0.00000000    
           5          34  0.119727261    
           5          35  0.307453007    
           5          36   0.00000000    
           5          37   0.00000000    
           5          38  0.134888351    
           5          39   0.00000000    
           5          40   0.00000000    
           5          41   0.00000000    
           5          42   0.00000000    
           5          43  0.210134044    
           5          44   0.00000000    
           5          45   0.00000000    
           5          46  0.339222699    
           5          47  0.106844656    
           5          48   6.34410381E-02
           5          49  0.347838432    
           5          50   0.00000000    
           6           1  0.140831381    
           6           2  0.370604187    
           6           3  0.370604187    
           6           4  0.370604187    
           6           5  0.370604187    
           6           6  0.370604187    
           6           7  0.370604187    
           6           8  0.146309629    
           6           9  0.132122114    
           6          10  0.239491984    
           6          11  0.370604187    
           6          12   0.00000000    
           6          13   0.00000000    
           6          14   0.00000000    
           6          15  0.367231131    
           6          16  0.178725004    
           6          17   0.00000000    
           6          18   0.00000000    
           6          19   0.00000000    
           6          20   0.00000000    
           6          21   0.00000000    
           6          22  0.370604187    
           6          23  0.370604187    
           6          24  0.363119036    
           6          25  0.370604187    
           6          26  0.370604187    
           6          27  0.310008109    
           6          28  0.370604187    
           6          29  0.370604187    
           6          30  0.270755380    
           6          31  0.257984042    
           6          32   0.00000000    
           6          33  0.370604187    
           6          34   0.00000000    
           6          35  0.145662427    
           6          36   0.00000000    
           6          37   0.00000000    
           6          38  0.271696776    
           6          39   0.00000000    
           6          40  0.157705680    
           6          41   0.00000000    
           6          42   0.00000000    
           6          43  0.145338506    
           6          44   0.00000000    
           6          45   0.00000000    
           6          46  0.370604187    
           6          47   0.00000000    
           6          48   0.00000000    
           6          49  0.370604187    
           6          50  0.207656309    
           7           1  0.370604187    
           7           2  0.320710093    
           7           3  0.370604187    
           7           4  0.370604187    
           7           5  0.370604187    
           7           6  0.370604187    
           7           7  0.185763940    
           7           8  0.318493545    
           7           9  0.370604187    
           7          10  0.303858489    
           7          11  0.303657115    
           7          12  0.370604187    
           7          13   0.00000000    
           7          14   0.00000000    
           7          15  0.224002376    
           7          16   0.00000000    
           7          17   0.00000000    
           7          18   0.00000000    
           7          19   0.00000000    
           7          20  0.203426912    
           7          21  0.213483125    
           7          22  0.370604187    
           7          23  0.120900311    
           7          24  0.370604187    
           7          25  0.317415714    
           7          26  0.370604187    
           7          27  0.145323485    
           7          28  0.370604187    
           7          29  0.343829274    
           7          30  0.370604187    
           7          31  0.218974188    
           7          32   0.00000000    
           7          33  0.271099627    
           7          34   0.00000000    
           7          35   0.00000000    
           7          36   0.00000000    
           7          37   0.00000000    
           7          38  0.280377269    
           7          39  0.192319602    
           7          40   0.00000000    
           7          41   0.00000000    
           7          42   0.00000000    
           7          43   0.00000000    
           7          44  0.142576069    
           7          45  0.370604187    
           7          46  0.370604187    
           7          47   0.00000000    
           7          48   0.00000000    
           7          49  0.219364449    
           7          50   0.00000000    
           8           1  0.144514173    
           8           2  0.192961812    
           8           3  0.285572827    
           8           4  0.370604187    
           8           5  0.370604187    
           8           6  0.370604187    
           8           7  0.370604187    
           8           8  0.326484650    
           8           9  0.176594615    
           8          10  0.160310090    
           8          11  0.302332938    
           8          12  0.119988061    
           8          13   0.00000000    
           8          14   0.00000000    
           8          15  0.173292950    
           8          16   0.00000000    
           8          17   0.00000000    
           8          18   0.00000000    
           8          19   0.00000000    
           8          20   0.00000000    
           8          21  0.370604187    
           8          22  0.265381485    
           8          23  0.280661672    
           8          24  0.370604187    
           8          25  0.175894409    
           8          26  0.370604187    
           8          27  0.370604187    
           8          28  0.370604187    
           8          29  0.370604187    
           8          30  0.130707830    
           8          31  0.283682376    
           8          32  0.238756254    
           8          33  0.128395423    
           8          34  0.370604187    
           8          35   0.00000000    
           8          36   0.00000000    
           8          37  0.178725004    
           8          38  0.178725004    
           8          39  0.297708273    
           8          40   0.00000000    
           8          41   0.00000000    
           8          42   0.00000000    
           8          43   0.00000000    
           8          44   0.00000000    
           8          45  0.285157561    
           8          46  0.253154457    
           8          47  0.296557128    
           8          48   0.00000000    
           8          49  0.370604187    
           8          50   0.00000000    
           9           1   9.53060985E-02
           9           2  0.163741320    
           9           3  0.201903224    
           9           4  0.228709444    
           9           5  0.370604187    
           9           6  0.370604187    
           9           7  0.370604187    
           9           8  0.354156166    
           9           9  0.370604187    
           9          10  0.370604187    
           9          11  0.365712583    
           9          12  0.370604187    
           9          13  0.267350882    
           9          14  0.226384282    
           9          15  0.275697798    
           9          16  0.108083054    
           9          17   0.00000000    
           9          18  0.355238736    
           9          19   0.00000000    
           9          20   0.00000000    
           9          21  0.119446672    
           9          22  0.140554592    
           9          23  0.167091072    
           9          24  0.370604187    
           9          25  0.229106843    
           9          26  0.370604187    
           9          27  0.370604187    
           9          28  0.370604187    
           9          29  0.370604187    
           9          30  0.149710700    
           9          31  0.256948590    
           9          32  0.247708663    
           9          33   0.00000000    
           9          34  0.154004022    
           9          35  0.135407656    
           9          36   0.00000000    
           9          37   0.00000000    
           9          38   0.00000000    
           9          39  0.209566474    
           9          40  0.233889386    
           9          41   0.00000000    
           9          42  0.216840431    
           9          43  0.265582114    
           9          44   0.00000000    
           9          45  0.112583563    
           9          46  0.114028297    
           9          47  0.370604187    
           9          48  0.370604187    
           9          49  0.112583563    
           9          50  0.249009386    
          10           1   0.00000000    
          10           2  0.103428818    
          10           3  0.297098964    
          10           4  0.309546739    
          10           5  0.370604187    
          10           6  0.370604187    
          10           7  0.359992504    
          10           8  0.370604187    
          10           9  0.370604187    
          10          10  0.370604187    
          10          11  0.192961812    
          10          12  0.370604187    
          10          13  0.165728062    
          10          14  0.210881859    
          10          15  0.370604187    
          10          16   0.00000000    
          10          17   0.00000000    
          10          18  0.305391222    
          10          19   0.00000000    
          10          20   0.00000000    
          10          21  0.370604187    
          10          22  0.370604187    
          10          23  0.370604187    
          10          24  0.370604187    
          10          25  0.370604187    
          10          26  0.370604187    
          10          27  0.370604187    
          10          28  0.370604187    
          10          29  0.370604187    
          10          30  0.167413339    
          10          31  0.293419063    
          10          32  0.370604187    
          10          33   0.00000000    
          10          34   0.00000000    
          10          35   0.00000000    
          10          36  0.250854939    
          10          37   0.00000000    
          10          38   0.00000000    
          10          39   9.55848545E-02
          10          40  0.370604187    
          10          41  0.214470014    
          10          42  0.251723230    
          10          43  0.281461984    
          10          44  0.370604187    
          10          45  0.132987082    
          10          46  0.370604187    
          10          47  0.370604187    
          10          48  0.370604187    
          10          49  0.132987082    
          10          50  0.243624672    
          11           1   0.00000000    
          11           2   0.00000000    
          11           3  0.370604187    
          11           4  0.359156519    
          11           5  0.370604187    
          11           6  0.370604187    
          11           7  0.370604187    
          11           8  0.370604187    
          11           9  0.370604187    
          11          10  0.370604187    
          11          11  0.208142892    
          11          12  0.370604187    
          11          13   0.00000000    
          11          14  0.120970652    
          11          15  0.336446464    
          11          16   0.00000000    
          11          17  0.370604187    
          11          18  0.242206991    
          11          19   0.00000000    
          11          20  0.370604187    
          11          21  0.370196849    
          11          22  0.368360251    
          11          23  0.232551321    
          11          24  0.370604187    
          11          25  0.370604187    
          11          26  0.370604187    
          11          27  0.370604187    
          11          28  0.370604187    
          11          29  0.247668222    
          11          30  0.176594615    
          11          31  0.255645812    
          11          32  0.370604187    
          11          33  0.327308148    
          11          34   0.00000000    
          11          35   0.00000000    
