           6          27         Infinity
           6          28         Infinity
           6          29         Infinity
           6          30         Infinity
           6          31         Infinity
           6          32         Infinity
           6          33         Infinity
           6          34         Infinity
           6          35         Infinity
           6          36         Infinity
           6          37         Infinity
           6          38         Infinity
           6          39         Infinity
           6          40         Infinity
           6          41         Infinity
           6          42         Infinity
           6          43         Infinity
           6          44         Infinity
           6          45         Infinity
           6          46         Infinity
           6          47         Infinity
           6          48         Infinity
           6          49         Infinity
           6          50         Infinity
           7           1         Infinity
           7           2         Infinity
           7           3         Infinity
           7           4         Infinity
           7           5         Infinity
           7           6         Infinity
           7           7         Infinity
           7           8         Infinity
           7           9         Infinity
           7          10         Infinity
           7          11         Infinity
           7          12         Infinity
           7          13         Infinity
           7          14         Infinity
           7          15         Infinity
           7          16         Infinity
           7          17         Infinity
           7          18         Infinity
           7          19         Infinity
           7          20         Infinity
           7          21         Infinity
           7          22         Infinity
           7          23         Infinity
           7          24         Infinity
           7          25         Infinity
           7          26         Infinity
           7          27         Infinity
           7          28         Infinity
           7          29         Infinity
           7          30         Infinity
           7          31         Infinity
           7          32         Infinity
           7          33         Infinity
           7          34         Infinity
           7          35         Infinity
           7          36         Infinity
           7          37         Infinity
           7          38         Infinity
           7          39         Infinity
           7          40         Infinity
           7          41         Infinity
           7          42         Infinity
           7          43         Infinity
           7          44         Infinity
           7          45         Infinity
           7          46         Infinity
           7          47         Infinity
           7          48         Infinity
           7          49         Infinity
           7          50         Infinity
           8           1         Infinity
           8           2         Infinity
           8           3         Infinity
           8           4         Infinity
           8           5         Infinity
           8           6         Infinity
           8           7         Infinity
           8           8         Infinity
           8           9         Infinity
           8          10         Infinity
           8          11         Infinity
           8          12         Infinity
           8          13         Infinity
           8          14         Infinity
           8          15         Infinity
           8          16         Infinity
           8          17         Infinity
           8          18         Infinity
           8          19         Infinity
           8          20         Infinity
           8          21         Infinity
           8          22         Infinity
           8          23         Infinity
           8          24         Infinity
           8          25         Infinity
           8          26         Infinity
           8          27         Infinity
           8          28         Infinity
           8          29         Infinity
           8          30         Infinity
           8          31         Infinity
           8          32         Infinity
           8          33         Infinity
           8          34         Infinity
           8          35         Infinity
           8          36         Infinity
           8          37         Infinity
           8          38         Infinity
           8          39         Infinity
           8          40         Infinity
           8          41         Infinity
           8          42         Infinity
           8          43         Infinity
           8          44         Infinity
           8          45         Infinity
           8          46         Infinity
           8          47         Infinity
           8          48         Infinity
           8          49         Infinity
           8          50         Infinity
           9           1         Infinity
           9           2         Infinity
           9           3         Infinity
           9           4         Infinity
           9           5         Infinity
           9           6         Infinity
           9           7         Infinity
           9           8         Infinity
           9           9         Infinity
           9          10         Infinity
           9          11         Infinity
           9          12         Infinity
           9          13         Infinity
           9          14         Infinity
           9          15         Infinity
           9          16         Infinity
           9          17         Infinity
           9          18         Infinity
           9          19         Infinity
           9          20         Infinity
           9          21         Infinity
           9          22         Infinity
           9          23         Infinity
           9          24         Infinity
           9          25         Infinity
           9          26         Infinity
           9          27         Infinity
           9          28         Infinity
           9          29         Infinity
           9          30         Infinity
           9          31         Infinity
           9          32         Infinity
           9          33         Infinity
           9          34         Infinity
           9          35         Infinity
           9          36         Infinity
           9          37         Infinity
           9          38         Infinity
           9          39         Infinity
           9          40         Infinity
           9          41         Infinity
           9          42         Infinity
           9          43         Infinity
           9          44         Infinity
           9          45         Infinity
           9          46         Infinity
           9          47         Infinity
           9          48         Infinity
           9          49         Infinity
           9          50         Infinity
          10           1         Infinity
          10           2         Infinity
          10           3         Infinity
          10           4         Infinity
          10           5         Infinity
          10           6         Infinity
          10           7         Infinity
          10           8         Infinity
          10           9         Infinity
          10          10         Infinity
          10          11         Infinity
          10          12         Infinity
          10          13         Infinity
          10          14         Infinity
          10          15         Infinity
          10          16         Infinity
          10          17         Infinity
          10          18         Infinity
          10          19         Infinity
          10          20         Infinity
          10          21         Infinity
          10          22         Infinity
          10          23         Infinity
          10          24         Infinity
          10          25         Infinity
          10          26         Infinity
          10          27         Infinity
          10          28         Infinity
          10          29         Infinity
          10          30         Infinity
          10          31         Infinity
          10          32         Infinity
          10          33         Infinity
          10          34         Infinity
          10          35         Infinity
          10          36         Infinity
          10          37         Infinity
          10          38         Infinity
          10          39         Infinity
          10          40         Infinity
          10          41         Infinity
          10          42         Infinity
          10          43         Infinity
          10          44         Infinity
          10          45         Infinity
          10          46         Infinity
          10          47         Infinity
          10          48         Infinity
          10          49         Infinity
          10          50         Infinity
          11           1         Infinity
          11           2         Infinity
          11           3         Infinity
          11           4         Infinity
          11           5         Infinity
          11           6         Infinity
          11           7         Infinity
          11           8         Infinity
          11           9         Infinity
          11          10         Infinity
          11          11         Infinity
          11          12         Infinity
          11          13         Infinity
          11          14         Infinity
          11          15         Infinity
          11          16         Infinity
          11          17         Infinity
          11          18         Infinity
          11          19         Infinity
          11          20         Infinity
          11          21         Infinity
          11          22         Infinity
          11          23         Infinity
          11          24         Infinity
          11          25         Infinity
          11          26         Infinity
          11          27         Infinity
          11          28         Infinity
          11          29         Infinity
          11          30         Infinity
          11          31         Infinity
          11          32         Infinity
          11          33         Infinity
          11          34         Infinity
          11          35         Infinity
          11          36         Infinity
          11          37         Infinity
          11          38         Infinity
          11          39         Infinity
          11          40         Infinity
          11          41         Infinity
          11          42         Infinity
          11          43         Infinity
          11          44         Infinity
          11          45         Infinity
          11          46         Infinity
          11          47         Infinity
          11          48         Infinity
          11          49         Infinity
          11          50         Infinity
          12           1         Infinity
          12           2         Infinity
          12           3         Infinity
          12           4         Infinity
          12           5         Infinity
          12           6         Infinity
          12           7         Infinity
          12           8         Infinity
          12           9         Infinity
          12          10         Infinity
          12          11         Infinity
          12          12         Infinity
          12          13         Infinity
          12          14         Infinity
          12          15         Infinity
          12          16         Infinity
          12          17         Infinity
          12          18         Infinity
          12          19         Infinity
          12          20         Infinity
          12          21         Infinity
          12          22         Infinity
          12          23         Infinity
          12          24         Infinity
          12          25         Infinity
          12          26         Infinity
          12          27         Infinity
          12          28         Infinity
          12          29         Infinity
          12          30         Infinity
          12          31         Infinity
          12          32         Infinity
          12          33         Infinity
          12          34         Infinity
          12          35         Infinity
          12          36         Infinity
          12          37         Infinity
          12          38         Infinity
          12          39         Infinity
          12          40         Infinity
          12          41         Infinity
          12          42         Infinity
          12          43         Infinity
          12          44         Infinity
          12          45         Infinity
          12          46         Infinity
          12          47         Infinity
          12          48         Infinity
          12          49         Infinity
          12          50         Infinity
          13           1         Infinity
          13           2         Infinity
          13           3         Infinity
          13           4         Infinity
          13           5         Infinity
          13           6         Infinity
          13           7         Infinity
          13           8         Infinity
          13           9         Infinity
          13          10         Infinity
          13          11         Infinity
          13          12         Infinity
          13          13         Infinity
          13          14         Infinity
          13          15         Infinity
          13          16         Infinity
          13          17         Infinity
          13          18         Infinity
          13          19         Infinity
          13          20         Infinity
          13          21         Infinity
          13          22         Infinity
          13          23         Infinity
          13          24         Infinity
          13          25         Infinity
          13          26         Infinity
          13          27         Infinity
          13          28         Infinity
          13          29         Infinity
          13          30         Infinity
          13          31         Infinity
          13          32         Infinity
          13          33         Infinity
          13          34         Infinity
          13          35         Infinity
          13          36         Infinity
          13          37         Infinity
          13          38         Infinity
          13          39         Infinity
          13          40         Infinity
          13          41         Infinity
          13          42         Infinity
          13          43         Infinity
          13          44         Infinity
          13          45         Infinity
          13          46         Infinity
          13          47         Infinity
          13          48         Infinity
          13          49         Infinity
          13          50         Infinity
          14           1         Infinity
          14           2         Infinity
          14           3         Infinity
          14           4         Infinity
          14           5         Infinity
          14           6         Infinity
          14           7         Infinity
          14           8         Infinity
          14           9         Infinity
          14          10         Infinity
          14          11         Infinity
          14          12         Infinity
          14          13         Infinity
          14          14         Infinity
          14          15         Infinity
          14          16         Infinity
          14          17         Infinity
          14          18         Infinity
          14          19         Infinity
          14          20         Infinity
          14          21         Infinity
          14          22         Infinity
          14          23         Infinity
          14          24         Infinity
          14          25         Infinity
          14          26         Infinity
          14          27         Infinity
          14          28         Infinity
          14          29         Infinity
          14          30         Infinity
          14          31         Infinity
          14          32         Infinity
          14          33         Infinity
          14          34         Infinity
          14          35         Infinity
          14          36         Infinity
          14          37         Infinity
          14          38         Infinity
          14          39         Infinity
          14          40         Infinity
          14          41         Infinity
          14          42         Infinity
          14          43         Infinity
          14          44         Infinity
          14          45         Infinity
          14          46         Infinity
          14          47         Infinity
          14          48         Infinity
          14          49         Infinity
          14          50         Infinity
          15           1         Infinity
          15           2         Infinity
          15           3         Infinity
          15           4         Infinity
          15           5         Infinity
          15           6         Infinity
          15           7         Infinity
          15           8         Infinity
          15           9         Infinity
          15          10         Infinity
          15          11         Infinity
          15          12         Infinity
          15          13         Infinity
          15          14         Infinity
          15          15         Infinity
          15          16         Infinity
          15          17         Infinity
          15          18         Infinity
          15          19         Infinity
          15          20         Infinity
          15          21         Infinity
          15          22         Infinity
          15          23         Infinity
          15          24         Infinity
          15          25         Infinity
          15          26         Infinity
          15          27         Infinity
          15          28         Infinity
          15          29         Infinity
          15          30         Infinity
          15          31         Infinity
          15          32         Infinity
          15          33         Infinity
          15          34         Infinity
          15          35         Infinity
          15          36         Infinity
          15          37         Infinity
          15          38         Infinity
          15          39         Infinity
          15          40         Infinity
          15          41         Infinity
          15          42         Infinity
          15          43         Infinity
          15          44         Infinity
          15          45         Infinity
          15          46         Infinity
          15          47         Infinity
          15          48         Infinity
          15          49         Infinity
          15          50         Infinity
          16           1         Infinity
          16           2         Infinity
          16           3         Infinity
          16           4         Infinity
          16           5         Infinity
          16           6         Infinity
          16           7         Infinity
          16           8         Infinity
          16           9         Infinity
          16          10         Infinity
          16          11         Infinity
          16          12         Infinity
          16          13         Infinity
          16          14         Infinity
          16          15         Infinity
          16          16         Infinity
          16          17         Infinity
          16          18         Infinity
          16          19         Infinity
          16          20         Infinity
          16          21         Infinity
          16          22         Infinity
          16          23         Infinity
          16          24         Infinity
          16          25         Infinity
          16          26         Infinity
          16          27         Infinity
          16          28         Infinity
          16          29         Infinity
          16          30         Infinity
          16          31         Infinity
          16          32         Infinity
          16          33         Infinity
          16          34         Infinity
          16          35         Infinity
          16          36         Infinity
          16          37         Infinity
          16          38         Infinity
          16          39         Infinity
          16          40         Infinity
          16          41         Infinity
          16          42         Infinity
          16          43         Infinity
          16          44         Infinity
          16          45         Infinity
          16          46         Infinity
          16          47         Infinity
          16          48         Infinity
          16          49         Infinity
          16          50         Infinity
          17           1         Infinity
          17           2         Infinity
          17           3         Infinity
          17           4         Infinity
          17           5         Infinity
          17           6         Infinity
          17           7         Infinity
          17           8         Infinity
          17           9         Infinity
          17          10         Infinity
          17          11         Infinity
          17          12         Infinity
          17          13         Infinity
          17          14         Infinity
          17          15         Infinity
          17          16         Infinity
          17          17         Infinity
          17          18         Infinity
          17          19         Infinity
          17          20         Infinity
          17          21         Infinity
          17          22         Infinity
          17          23         Infinity
          17          24         Infinity
          17          25         Infinity
          17          26         Infinity
          17          27         Infinity
          17          28         Infinity
          17          29         Infinity
          17          30         Infinity
          17          31         Infinity
          17          32         Infinity
          17          33         Infinity
          17          34         Infinity
          17          35         Infinity
          17          36         Infinity
          17          37         Infinity
          17          38         Infinity
          17          39         Infinity
          17          40         Infinity
          17          41         Infinity
          17          42         Infinity
          17          43         Infinity
          17          44         Infinity
          17          45         Infinity
          17          46         Infinity
          17          47         Infinity
          17          48         Infinity
          17          49         Infinity
          17          50         Infinity
          18           1         Infinity
          18           2         Infinity
          18           3         Infinity
          18           4         Infinity
          18           5         Infinity
          18           6         Infinity
          18           7         Infinity
          18           8         Infinity
          18           9         Infinity
          18          10         Infinity
          18          11         Infinity
          18          12         Infinity
          18          13         Infinity
          18          14         Infinity
          18          15         Infinity
          18          16         Infinity
          18          17         Infinity
          18          18         Infinity
          18          19         Infinity
          18          20         Infinity
          18          21         Infinity
          18          22         Infinity
          18          23         Infinity
          18          24         Infinity
          18          25         Infinity
          18          26         Infinity
          18          27         Infinity
          18          28         Infinity
          18          29         Infinity
          18          30         Infinity
          18          31         Infinity
          18          32         Infinity
          18          33         Infinity
          18          34         Infinity
          18          35         Infinity
          18          36         Infinity
          18          37         Infinity
          18          38         Infinity
          18          39         Infinity
          18          40         Infinity
          18          41         Infinity
          18          42         Infinity
          18          43         Infinity
          18          44         Infinity
          18          45         Infinity
          18          46         Infinity
          18          47         Infinity
          18          48         Infinity
          18          49         Infinity
          18          50         Infinity
          19           1         Infinity
          19           2         Infinity
          19           3         Infinity
          19           4         Infinity
          19           5         Infinity
          19           6         Infinity
          19           7         Infinity
          19           8         Infinity
          19           9         Infinity
          19          10         Infinity
          19          11         Infinity
          19          12         Infinity
          19          13         Infinity
          19          14         Infinity
          19          15         Infinity
          19          16         Infinity
          19          17         Infinity
          19          18         Infinity
          19          19         Infinity
          19          20         Infinity
          19          21         Infinity
          19          22         Infinity
          19          23         Infinity
          19          24         Infinity
          19          25         Infinity
          19          26         Infinity
          19          27         Infinity
          19          28         Infinity
          19          29         Infinity
          19          30         Infinity
          19          31         Infinity
          19          32         Infinity
          19          33         Infinity
          19          34         Infinity
          19          35         Infinity
          19          36         Infinity
          19          37         Infinity
          19          38         Infinity
          19          39         Infinity
          19          40         Infinity
          19          41         Infinity
          19          42         Infinity
          19          43         Infinity
          19          44         Infinity
          19          45         Infinity
          19          46         Infinity
          19          47         Infinity
          19          48         Infinity
          19          49         Infinity
          19          50         Infinity
          20           1         Infinity
          20           2         Infinity
          20           3         Infinity
          20           4         Infinity
          20           5         Infinity
          20           6         Infinity
          20           7         Infinity
          20           8         Infinity
          20           9         Infinity
          20          10         Infinity
          20          11         Infinity
          20          12         Infinity
          20          13         Infinity
          20          14         Infinity
          20          15         Infinity
          20          16         Infinity
          20          17         Infinity
          20          18         Infinity
          20          19         Infinity
          20          20         Infinity
          20          21         Infinity
          20          22         Infinity
          20          23         Infinity
          20          24         Infinity
          20          25         Infinity
          20          26         Infinity
          20          27         Infinity
          20          28         Infinity
          20          29         Infinity
          20          30         Infinity
          20          31         Infinity
          20          32         Infinity
          20          33         Infinity
          20          34         Infinity
          20          35         Infinity
          20          36         Infinity
          20          37         Infinity
          20          38         Infinity
          20          39         Infinity
          20          40         Infinity
          20          41         Infinity
          20          42         Infinity
          20          43         Infinity
          20          44         Infinity
          20          45         Infinity
          20          46         Infinity
          20          47         Infinity
          20          48         Infinity
          20          49         Infinity
          20          50         Infinity
          21           1         Infinity
          21           2         Infinity
          21           3         Infinity
          21           4         Infinity
          21           5         Infinity
          21           6         Infinity
          21           7         Infinity
          21           8         Infinity
          21           9         Infinity
          21          10         Infinity
          21          11         Infinity
          21          12         Infinity
          21          13         Infinity
          21          14         Infinity
          21          15         Infinity
          21          16         Infinity
          21          17         Infinity
          21          18         Infinity
          21          19         Infinity
          21          20         Infinity
          21          21         Infinity
          21          22         Infinity
          21          23         Infinity
          21          24         Infinity
          21          25         Infinity
          21          26         Infinity
          21          27         Infinity
          21          28         Infinity
          21          29         Infinity
          21          30         Infinity
          21          31         Infinity
          21          32         Infinity
          21          33         Infinity
          21          34         Infinity
          21          35         Infinity
          21          36         Infinity
          21          37         Infinity
          21          38         Infinity
          21          39         Infinity
          21          40         Infinity
          21          41         Infinity
          21          42         Infinity
          21          43         Infinity
          21          44         Infinity
          21          45         Infinity
          21          46         Infinity
          21          47         Infinity
          21          48         Infinity
          21          49         Infinity
          21          50         Infinity
          22           1         Infinity
          22           2         Infinity
          22           3         Infinity
          22           4         Infinity
          22           5         Infinity
          22           6         Infinity
          22           7         Infinity
          22           8         Infinity
          22           9         Infinity
          22          10         Infinity
          22          11         Infinity
          22          12         Infinity
          22          13         Infinity
          22          14         Infinity
          22          15         Infinity
          22          16         Infinity
          22          17         Infinity
          22          18         Infinity
          22          19         Infinity
          22          20         Infinity
          22          21         Infinity
          22          22         Infinity
          22          23         Infinity
          22          24         Infinity
          22          25         Infinity
          22          26         Infinity
          22          27         Infinity
          22          28         Infinity
          22          29         Infinity
          22          30         Infinity
          22          31         Infinity
          22          32         Infinity
          22          33         Infinity
          22          34         Infinity
          22          35         Infinity
          22          36         Infinity
          22          37         Infinity
          22          38         Infinity
          22          39         Infinity
          22          40         Infinity
          22          41         Infinity
          22          42         Infinity
          22          43         Infinity
          22          44         Infinity
          22          45         Infinity
          22          46         Infinity
          22          47         Infinity
          22          48         Infinity
          22          49         Infinity
          22          50         Infinity
          23           1         Infinity
          23           2         Infinity
          23           3         Infinity
          23           4         Infinity
          23           5         Infinity
          23           6         Infinity
          23           7         Infinity
          23           8         Infinity
          23           9         Infinity
          23          10         Infinity
          23          11         Infinity
          23          12         Infinity
          23          13         Infinity
          23          14         Infinity
          23          15         Infinity
          23          16         Infinity
          23          17         Infinity
          23          18         Infinity
          23          19         Infinity
          23          20         Infinity
          23          21         Infinity
          23          22         Infinity
          23          23         Infinity
          23          24         Infinity
          23          25         Infinity
          23          26         Infinity
          23          27         Infinity
          23          28         Infinity
          23          29         Infinity
          23          30         Infinity
          23          31         Infinity
          23          32         Infinity
          23          33         Infinity
          23          34         Infinity
          23          35         Infinity
          23          36         Infinity
          23          37         Infinity
          23          38         Infinity
          23          39         Infinity
          23          40         Infinity
          23          41         Infinity
          23          42         Infinity
          23          43         Infinity
          23          44         Infinity
          23          45         Infinity
          23          46         Infinity
          23          47         Infinity
          23          48         Infinity
          23          49         Infinity
          23          50         Infinity
          24           1         Infinity
          24           2         Infinity
          24           3         Infinity
          24           4         Infinity
          24           5         Infinity
          24           6         Infinity
          24           7         Infinity
          24           8         Infinity
          24           9         Infinity
          24          10         Infinity
          24          11         Infinity
          24          12         Infinity
          24          13         Infinity
          24          14         Infinity
          24          15         Infinity
          24          16         Infinity
          24          17         Infinity
          24          18         Infinity
          24          19         Infinity
          24          20         Infinity
          24          21         Infinity
          24          22         Infinity
          24          23         Infinity
          24          24         Infinity
          24          25         Infinity
          24          26         Infinity
          24          27         Infinity
          24          28         Infinity
          24          29         Infinity
          24          30         Infinity
          24          31         Infinity
          24          32         Infinity
          24          33         Infinity
          24          34         Infinity
          24          35         Infinity
          24          36         Infinity
          24          37         Infinity
          24          38         Infinity
          24          39         Infinity
          24          40         Infinity
          24          41         Infinity
          24          42         Infinity
          24          43         Infinity
          24          44         Infinity
          24          45         Infinity
          24          46         Infinity
          24          47         Infinity
          24          48         Infinity
          24          49         Infinity
          24          50         Infinity
          25           1         Infinity
          25           2         Infinity
          25           3         Infinity
          25           4         Infinity
          25           5         Infinity
          25           6         Infinity
          25           7         Infinity
          25           8         Infinity
          25           9         Infinity
          25          10         Infinity
          25          11         Infinity
          25          12         Infinity
          25          13         Infinity
          25          14         Infinity
          25          15         Infinity
          25          16         Infinity
          25          17         Infinity
          25          18         Infinity
          25          19         Infinity
          25          20         Infinity
          25          21         Infinity
          25          22         Infinity
          25          23         Infinity
          25          24         Infinity
          25          25         Infinity
          25          26         Infinity
          25          27         Infinity
          25          28         Infinity
          25          29         Infinity
          25          30         Infinity
          25          31         Infinity
          25          32         Infinity
          25          33         Infinity
          25          34         Infinity
          25          35         Infinity
          25          36         Infinity
          25          37         Infinity
          25          38         Infinity
          25          39         Infinity
          25          40         Infinity
          25          41         Infinity
          25          42         Infinity
          25          43         Infinity
          25          44         Infinity
          25          45         Infinity
          25          46         Infinity
          25          47         Infinity
          25          48         Infinity
          25          49         Infinity
          25          50         Infinity
          26           1         Infinity
          26           2         Infinity
          26           3         Infinity
          26           4         Infinity
          26           5         Infinity
          26           6         Infinity
          26           7         Infinity
          26           8         Infinity
          26           9         Infinity
          26          10         Infinity
          26          11         Infinity
          26          12         Infinity
          26          13         Infinity
          26          14         Infinity
          26          15         Infinity
          26          16         Infinity
          26          17         Infinity
          26          18         Infinity
          26          19         Infinity
          26          20         Infinity
          26          21         Infinity
          26          22         Infinity
          26          23         Infinity
          26          24         Infinity
          26          25         Infinity
          26          26         Infinity
          26          27         Infinity
          26          28         Infinity
          26          29         Infinity
          26          30         Infinity
          26          31         Infinity
          26          32         Infinity
          26          33         Infinity
          26          34         Infinity
          26          35         Infinity
          26          36         Infinity
          26          37         Infinity
          26          38         Infinity
          26          39         Infinity
          26          40         Infinity
          26          41         Infinity
          26          42         Infinity
          26          43         Infinity
          26          44         Infinity
          26          45         Infinity
          26          46         Infinity
          26          47         Infinity
          26          48         Infinity
          26          49         Infinity
          26          50         Infinity
          27           1         Infinity
          27           2         Infinity
          27           3         Infinity
          27           4         Infinity
          27           5         Infinity
          27           6         Infinity
          27           7         Infinity
          27           8         Infinity
          27           9         Infinity
          27          10         Infinity
          27          11         Infinity
          27          12         Infinity
          27          13         Infinity
          27          14         Infinity
          27          15         Infinity
          27          16         Infinity
          27          17         Infinity
          27          18         Infinity
          27          19         Infinity
          27          20         Infinity
          27          21         Infinity
          27          22         Infinity
          27          23         Infinity
          27          24         Infinity
          27          25         Infinity
          27          26         Infinity
          27          27         Infinity
          27          28         Infinity
          27          29         Infinity
          27          30         Infinity
          27          31         Infinity
          27          32         Infinity
          27          33         Infinity
          27          34         Infinity
          27          35         Infinity
          27          36         Infinity
          27          37         Infinity
          27          38         Infinity
          27          39         Infinity
          27          40         Infinity
          27          41         Infinity
          27          42         Infinity
          27          43         Infinity
          27          44         Infinity
          27          45         Infinity
          27          46         Infinity
          27          47         Infinity
          27          48         Infinity
          27          49         Infinity
          27          50         Infinity
          28           1         Infinity
          28           2         Infinity
          28           3         Infinity
          28           4         Infinity
          28           5         Infinity
          28           6         Infinity
          28           7         Infinity
          28           8         Infinity
          28           9         Infinity
          28          10         Infinity
          28          11         Infinity
          28          12         Infinity
          28          13         Infinity
          28          14         Infinity
          28          15         Infinity
          28          16         Infinity
          28          17         Infinity
          28          18         Infinity
          28          19         Infinity
          28          20         Infinity
          28          21         Infinity
          28          22         Infinity
          28          23         Infinity
          28          24         Infinity
          28          25         Infinity
          28          26         Infinity
          28          27         Infinity
          28          28         Infinity
          28          29         Infinity
          28          30         Infinity
          28          31         Infinity
          28          32         Infinity
          28          33         Infinity
          28          34         Infinity
          28          35         Infinity
          28          36         Infinity
          28          37         Infinity
          28          38         Infinity
          28          39         Infinity
          28          40         Infinity
          28          41         Infinity
          28          42         Infinity
          28          43         Infinity
          28          44         Infinity
          28          45         Infinity
          28          46         Infinity
          28          47         Infinity
          28          48         Infinity
          28          49         Infinity
          28          50         Infinity
