           1           1       -4212         105
           1           2       -3891          77
           1           3       -2510         105
           1           4        -943          99
           1           5       48325         105
           1           6       99737          70
           1           7         642         105
           1           8       -2442          99
           1           9       -2604         105
           1          10       -2594          90
           1          11       -2648         105
           1          12       -2636         105
           1          13       -2574          98
           1          14       -2494          90
           1          15       -1156         105
           1          16       29768          72
           1          17       -3614         105
           1          18       -4269         105
           1          19       -2585          95
           1          20        -744         105
           1          21       59668          76
           1          22        -683          94
           1          23       -2621         105
           1          24       -2638          93
           1          25       -2624         105
           1          26       -1101         105
           1          27       45689         105
           1          28       -1611          91
           1          29        -640         105
           1          30       -2541         105
           1          31       -4233         105
           1          32       -3962          81
           1          33       -2643         104
           1          34       -2640          99
           1          35       -2583         105
           1          36       -2506          96
           1          37       -2492         105
           1          38       -2550          92
           1          39       -2555          91
           1          40       -2511          87
           1          41       -3371          75
           1          42       -4181         105
           1          43       -3972          85
           1          44       -4218         105
           1          45       -2617         105
           1          46       -2513         103
           1          47        -836         105
           1          48       52699          81
           1          49        -851         104
           1          50       -2540          90
           1          51       -2583          94
           1          52       -2590         105
           1          53       -2481          87
           1          54       -2244          91
           1          55       -2302         105
           1          56       -2242         100
           1          57       -1390          94
           1          58       -2479          87
           1          59       -4142         105
           1          60       -4122         105
           1          61       -3785          76
           1          62       -3786          72
           1          63       -2523          84
           1          64       -2523          86
           1          65       -4212         105
           1          66       -3981          85
           1          67       -2580          93
           1          68       -2582         105
           1          69       -2523          91
           1          70       -2591         105
           1          71       -2582         105
           1          72       -2085         105
           1          73       -3716          70
           1          74       -4155         105
           1          75       -2609         105
           1          76       -2582         105
           1          77        -650         105
           1          78       61461          69
           1          79       -1209         105
           1          80       49957          75
           1          81        -849         105
           1          82       -2536          95
           1          83       -2597         105
           1          84       -1219         105
           1          85       27245          69
           1          86       -1093         105
           1          87       -1999         102
           1          88       -2626         105
           1          89       -2589         105
           1          90       -1802         102
           1          91       -1701         105
           1          92       -1674         103
           1          93       -1556         105
           1          94       29104         105
           1          95       -1585         100
           1          96       -2492          91
           1          97       -1726         105
           1          98       25093          72
           1          99       -1735         105
           1         100       -2558          97
           2           1       -4955         105
           2           2       -4000          78
           2           3       -1211         105
           2           4         183         105
           2           5       -1597          87
           2           6       -1637         105
           2           7        -625         105
           2           8       -2893          88
           2           9       -2128         105
           2          10       -2588          90
           2          11       -2586          94
           2          12       -2522          84
           2          13       -2623         105
           2          14       -2024          92
           2          15       -1132         105
           2          16       13476         105
           2          17       -3629         105
           2          18       -3978          80
           2          19       -2565          90
           2          20        -794         105
           2          21       -1964         105
           2          22       -2035         105
           2          23       -2564          86
           2          24       -2656          96
           2          25       -2652         105
           2          26       -1100          99
           2          27       -2931         105
           2          28       50635         105
           2          29       -1947         105
           2          30       -2588          83
           2          31       -4989         105
           2          32       -4692          80
           2          33       -2572          87
           2          34       -2592          88
           2          35       -3541         105
           2          36       -2269         105
           2          37       -1138         105
           2          38       -1203         105
           2          39       -2390         105
           2          40       -2446         105
           2          41       -4871         105
           2          42       -4823         105
           2          43       -4022          72
           2          44       -4735          85
           2          45       -2117         105
           2          46       -1384         105
           2          47         270         105
           2          48         271         105
           2          49        -959         105
           2          50       -2574         105
           2          51       -2454          85
           2          52       -1339         105
           2          53        -821         105
           2          54        -192         105
           2          55        6037         105
           2          56       -1808         105
           2          57       -2421          92
           2          58       -2486          89
           2          59       -3442          81
           2          60       -2545         105
           2          61       -4489          76
           2          62       -4920         105
           2          63       -3504         105
           2          64       -3345          90
           2          65       -4215         105
           2          66       -4227         105
           2          67       -2126         105
           2          68       -1086         105
           2          69       -1106         105
           2          70       -1559          94
           2          71       -2465          88
           2          72       -2578         105
           2          73       -4304         105
           2          74       -4076          81
           2          75       -3270          89
           2          76       -3183          79
           2          77        -660         105
           2          78        -534          96
           2          79       -1285         105
           2          80       -2297         105
           2          81        -893         105
           2          82       -2603         105
           2          83       -3173          76
           2          84       -2904          77
           2          85       -2208         105
           2          86       -2843         105
           2          87       -2489          86
           2          88       -2548          88
           2          89       -3287          84
           2          90       -3044         105
           2          91       22021         105
           2          92        -801         103
           2          93       -1445         102
           2          94       -1513          99
           2          95       -1570         105
           2          96       -2050         105
           2          97       -1677         105
           2          98        -707          95
           2          99       -1160          93
           2         100       -2049         105
           3           1       -2497          88
           3           2       -1175          93
           3           3       38974          82
           3           4       -1085          97
           3           5       -2319          92
           3           6       -2423         105
           3           7       -3853          81
           3           8       -3150          95
           3           9       -2473         105
           3          10       -2552         105
           3          11       -2542         105
           3          12       -2625         105
           3          13       -2613         105
           3          14       -2499          99
           3          15       -1535         105
           3          16       -1020          90
           3          17       -3950          89
           3          18       -4196         105
           3          19       -2128          88
           3          20       -2482          93
           3          21       -3406          73
           3          22       -3866          78
           3          23       -2538          89
           3          24       -2621         105
           3          25       -2558         100
           3          26       -2458          90
           3          27        -726         105
           3          28        -730         105
           3          29       -3063          90
           3          30       -4180         105
           3          31       -2500          88
           3          32       -2671         105
           3          33       -2560          89
           3          34       -2571         105
           3          35       -4152         105
           3          36       -3946          87
           3          37       -1038          95
           3          38       41988          73
           3          39       -1951         100
           3          40       -2023         105
           3          41       41271          92
           3          42        -719         105
           3          43       -2023         105
           3          44       -2459          94
           3          45       -2543         105
           3          46       -1227          93
           3          47       35581          87
           3          48       -1295         105
           3          49       -2440         102
           3          50       -2533         105
           3          51       -1774         105
           3          52         -80          93
           3          53       39197         105
           3          54       17009          82
           3          55       14181          71
           3          56        -918          91
           3          57       -2467         105
           3          58       -2526          92
           3          59       -3847          80
           3          60       -4116         105
           3          61       -2438          93
           3          62       -2535          92
           3          63       -3913          81
           3          64       -4193         105
           3          65       -3895          80
           3          66       -3784          72
           3          67       -1485          93
           3          68       17698          73
           3          69       30718         105
           3          70         471         105
           3          71       -2402          88
           3          72       -2576         105
           3          73       -2480         105
           3          74       -1472         105
           3          75       -3876         105
           3          76       -3047          79
           3          77       -1625         105
           3          78       -1613         105
           3          79       -3927          90
           3          80       -3663         105
           3          81       -2458          88
           3          82       -2664         105
           3          83       -3757          71
           3          84       -3787          74
           3          85       -4167         105
           3          86       -4042          89
           3          87       -2621         105
           3          88       -2576         105
           3          89       -3770          71
           3          90       -3756          74
           3          91       -1737         105
           3          92        -459         100
           3          93       -1519         105
           3          94       -1950         105
           3          95        -270         105
           3          96        -160          97
           3          97        -300         105
           3          98       -1875         105
           3          99       14597         105
           3         100       -1985          98
           4           1       -3262          83
           4           2       -2441         105
           4           3       -1290         105
           4           4       -1288         105
           4           5       -2320          92
           4           6       -2425         105
           4           7       -4539          86
           4           8       -4901         105
           4           9       -2474         102
           4          10       -1204         100
           4          11       -2400         105
           4          12       -2430          93
           4          13       -3215          80
           4          14       -3482         105
           4          15       -1879         105
           4          16       -1820         105
           4          17       -4855         105
           4          18       -4910         105
           4          19       -2544          93
           4          20       -2477          88
           4          21       -4877         105
           4          22       -4482          81
           4          23       -2487         105
           4          24       -2845         105
           4          25       -2541          88
           4          26       -2543         105
           4          27       -2466         105
           4          28       -2024         105
           4          29       -4415          69
           4          30       -4931         105
           4          31       -2621          97
           4          32       -2651         105
           4          33       -2601         105
           4          34       -2519         105
           4          35       -3040          93
           4          36       -3973          88
           4          37       -2358          92
           4          38       -2329         105
           4          39       -2043          95
           4          40       42052         105
           4          41         311          99
           4          42       -1135         105
           4          43       -2519         105
           4          44       -2599         105
           4          45       -2547         105
           4          46       -1410         105
           4          47       -1356         105
           4          48       -1352         105
           4          49       -2456          97
           4          50        -840         105
           4          51       -1225         105
           4          52       20752          72
           4          53        1459         105
           4          54       49184          72
           4          55         115         105
           4          56        -502         105
           4          57       -1357         105
           4          58       -1483         105
           4          59       -4808          94
           4          60       -4894         105
           4          61       -2827          79
           4          62       -1886         105
           4          63       -4598          87
           4          64       -4801         105
           4          65       -4169         105
           4          66       -4191         105
           4          67       -2083          87
           4          68       15721          79
           4          69       64062          70
           4          70         879          87
           4          71        -932         100
           4          72       -2504          86
           4          73       -3492         105
           4          74       -2622         105
           4          75       27041         105
           4          76       -4379          72
           4          77       -1554         105
           4          78       26246          79
           4          79       -4843         105
           4          80       -4541          79
           4          81       -3299          90
           4          82       -3478         105
           4          83       -4437          72
           4          84       -4013          75
           4          85       -4179         105
           4          86       -3826          74
           4          87       -2669         105
           4          88       -2576         105
           4          89       -4339         105
           4          90       -4474          73
           4          91       -2487          91
           4          92       -2093         105
           4          93       10554         105
           4          94         108         105
           4          95        3208          89
           4          96       65862          68
           4          97         609         105
           4          98       -1138         105
           4          99       -1992         105
           4         100       -2079         105
           5           1       -3824          76
           5           2       -4197         105
           5           3       -2549          95
           5           4       -2484          91
           5           5       -3516         105
           5           6       37944         105
           5           7       -1209          95
           5           8       -2528          87
           5           9       -2523          94
           5          10       -1243         105
           5          11       37676         105
           5          12       -3692          75
           5          13       -4198         105
           5          14       -4076          92
           5          15       -2017         105
           5          16       18147          75
           5          17       -1915         105
           5          18       -2493         105
           5          19       -2029          89
           5          20       -2264         105
           5          21       -1991         105
           5          22        8125          72
           5          23       25858         105
           5          24       -3697          75
           5          25       -2409         105
           5          26       -2465         105
           5          27       -1622         103
           5          28       -2529          95
           5          29       -2620         105
           5          30       -2650         105
           5          31       -2542          87
           5          32       -2561          88
           5          33       -2531          99
           5          34       -2525         105
           5          35       -3924          85
           5          36       -4161         105
           5          37       -4187         105
           5          38       -3914          82
           5          39       -3667          74
           5          40       -3558          77
           5          41        -730         105
           5          42       -2035         103
           5          43       -2122          93
           5          44       -2585          93
           5          45       -2491          91
           5          46       -2483         104
           5          47       -2185         105
           5          48       -2327         105
           5          49       -2207          97
           5          50        -768         102
           5          51       50224          83
           5          52       -2376         105
           5          53        -230         105
           5          54        -844         105
           5          55        -930         105
           5          56       -1312         105
           5          57       33284          94
           5          58       -1455         105
           5          59       -2499          86
           5          60       -2643         105
           5          61       -3885          82
           5          62       -3497         105
           5          63       40749          80
           5          64       -1299         105
           5          65       -3841          77
           5          66       -4119         105
           5          67       -3764          78
           5          68       -2098         105
           5          69        -698         105
           5          70       45210         105
           5          71        -847          92
           5          72       -2458         105
           5          73       -3989          90
           5          74       -1904         105
           5          75         388         105
           5          76         339          94
           5          77        -816         105
           5          78        -706          92
           5          79        -773         105
           5          80       -1007          93
           5          81       -3696          76
           5          82       -3785          84
           5          83       -2103         105
           5          84       -2613         105
           5          85       -3891          81
           5          86       -3762          70
           5          87       -2558          93
           5          88       -1617         105
           5          89       -1554          97
           5          90       -1609         105
           5          91       -2564         105
           5          92       -2060          90
           5          93       -2296         105
           5          94       62013          75
           5          95       37992         105
           5          96        2208          79
           5          97       59513          80
           5          98       -2799          80
           5          99       -2472          90
           5         100       -2533          87
           6           1       -4175         102
           6           2       -4591          81
           6           3       -2576          96
           6           4       -2393         102
           6           5       -3410         105
           6           6       -3415          80
           6           7       -1150          93
           6           8       -2529         105
           6           9       -2440          88
           6          10       -1231         100
           6          11       -3598         105
           6          12       -3796          89
           6          13       -4903         105
           6          14       -4424          70
           6          15       -3124          80
           6          16       -3095          91
           6          17       -2853          88
           6          18       -2153          94
           6          19       -2347         105
           6          20       -2237         105
           6          21        4284          72
           6          22       -2056         105
           6          23       -1527         105
           6          24         340          92
           6          25         194         105
           6          26        -896         100
           6          27       -3283          86
           6          28       -3492         105
           6          29       -2643         105
           6          30       -2534          88
           6          31       -2615         105
           6          32       -2589         105
           6          33       -2490          95
           6          34       -1683          92
           6          35       -4719          90
           6          36       -4889         105
           6          37       -4695          89
           6          38       -4888         105
           6          39       -4891         105
           6          40       -4526          75
           6          41       -2174         105
           6          42       10880          83
           6          43       -3440         105
           6          44       -3258          82
           6          45       -2076         105
           6          46        -744          97
           6          47       -1506         105
           6          48        4989          84
           6          49       -2320         105
           6          50        -897         105
           6          51       -4568          87
           6          52       -4496          83
           6          53       -2870          82
           6          54       -3292          87
           6          55       -2565         105
           6          56       -1450         105
           6          57       -1391         100
           6          58       -1385          93
           6          59       -2119         105
           6          60       -2618         105
           6          61       -4431          70
           6          62       -3936          77
           6          63       -1035          94
           6          64       -1240         105
           6          65       -3941          84
           6          66       -3023          82
           6          67        -663         105
           6          68       -2052          95
           6          69       -2836          84
           6          70       -3454         105
           6          71         594         105
           6          72        -860         105
           6          73       -4009          86
           6          74       -2163          87
           6          75       51922          72
           6          76       -1777          89
           6          77       -1564         105
           6          78       25613         105
           6          79        -105         105
           6          80        1429         105
           6          81       25814          72
           6          82       -3632          75
           6          83       -2515         105
           6          84       -2549          97
           6          85       -4836         105
           6          86       -4820         105
           6          87       -1324         105
           6          88       -1574         105
           6          89       27586          70
           6          90       -1656         105
           6          91       -2553         105
           6          92       -2527         105
           6          93       -2948          84
           6          94       -2110         105
           6          95       -1144          97
           6          96       -1159         105
           6          97       -1755          92
           6          98       -2834          78
           6          99       -3465         105
           6         100       -3126         105
           7           1       -1200         105
           7           2       -1287         105
           7           3       -2464          87
           7           4       -2444         105
           7           5       -2174          76
           7           6       -4145         105
           7           7       -2476          90
           7           8       -1535         105
           7           9       -2330          98
           7          10       -2487         105
           7          11       -3914          83
           7          12       -3889          80
           7          13       -2499          87
           7          14       -2146          90
           7          15       -4087         105
           7          16       -4079         105
           7          17       -3982         105
           7          18       -1933         105
           7          19       -2347          97
           7          20       -2263         105
           7          21       -2897          94
           7          22       -3710          83
           7          23       -2686          86
           7          24       30735         105
           7          25       48536          73
           7          26        -915         105
           7          27       -4190         105
           7          28       -3867          78
           7          29       -2596         105
           7          30       -1749         102
           7          31       -1706          97
           7          32       -1436         100
           7          33       -2240         105
           7          34       -2206         105
           7          35       -2556         105
           7          36       -2222         105
           7          37       -2627         105
           7          38       -2131         105
           7          39       -2528          93
           7          40       -2592         105
           7          41       -2202         105
           7          42       -2161         105
           7          43       -3773          72
           7          44       -3992          85
           7          45       -2038         105
           7          46       12196          86
           7          47        9320          81
